num_procs,distribution,rank,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
8,2D,2,cond-mat-2005,6.068809999999999e-05,4.985919999999999e-05,0.0,0.0,0.0,1.08289e-05
8,2D,2,dixmaanl,9.826399999999999e-05,8.135019999999999e-05,0.0,0.0,0.0,1.6913800000000007e-05
8,2D,2,flowmeter0,4.007649999999997e-05,3.642489999999997e-05,0.0,0.0,0.0,3.6515999999999974e-06
8,2D,3,1138_bus,7.028789999999998e-05,6.997209999999998e-05,0.0,0.0,0.0,3.158000000000013e-07
8,2D,3,cond-mat-2005,3.9949499999999994e-05,2.607919999999999e-05,0.0,0.0,0.0,1.3870300000000005e-05
8,2D,3,dixmaanl,0.00015850779999999998,9.522889999999999e-05,0.0,0.0,0.0,6.32789e-05
8,2D,3,flowmeter0,9.326689999999999e-05,8.385389999999998e-05,0.0,0.0,0.0,9.413000000000013e-06
8,2D,4,1138_bus,8.437219999999998e-05,8.327759999999998e-05,36.0,24.0,72.0,1.0946000000000013e-06
8,2D,4,cond-mat-2005,0.0002225059,4.4190700000000004e-05,33402.0,5378.0,66804.0,0.00017831519999999998
8,2D,4,dixmaanl,0.0001192449,7.904949999999998e-05,20000.0,13125.0,40000.0,4.019540000000002e-05
8,2D,4,flowmeter0,5.1100899999999984e-05,4.858749999999998e-05,0.0,0.0,0.0,2.513400000000002e-06
8,2D,5,1138_bus,0.0001310377,0.00012940659999999997,106.0,41.0,212.0,1.631100000000019e-06
8,2D,5,cond-mat-2005,0.0001676186,4.6904e-05,17311.0,3761.0,34622.0,0.00012071460000000001
8,2D,5,dixmaanl,0.0002025148,0.0001037997,20001.0,13125.0,40002.0,9.87151e-05
8,2D,5,flowmeter0,4.087579999999999e-05,3.803619999999999e-05,126.0,52.0,252.0,2.839599999999999e-06
