num_procs,distribution,run,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
8,2D,0,tmt_sym,0.012851715,0.010666847,726504.0,0.0,1453008.0,0.0021848679999999995
8,2D,1,Hook_1498,0.031642914,0.017405987,7915821.0,0.0,15831642.0,0.014236927
8,2D,1,msdoor,0.008982658,0.00442934,2751760.0,0.0,5503520.0,0.004553317999999999
8,2D,1,tmt_sym,0.012162924,0.01000309,726504.0,0.0,1453008.0,0.002159834000000001
8,2D,2,Hook_1498,0.032839537,0.01873064,7915821.0,0.0,15831642.0,0.014108897000000002
8,2D,2,msdoor,0.008979559,0.004483461,2751760.0,0.0,5503520.0,0.004496098
8,2D,2,tmt_sym,0.011868715,0.009718895,726504.0,0.0,1453008.0,0.00214982
8,2D,3,Hook_1498,0.028282404,0.01413703,7915821.0,0.0,15831642.0,0.014145374
8,2D,3,msdoor,0.008841991,0.00437212,2751760.0,0.0,5503520.0,0.004469871
8,2D,3,tmt_sym,0.011367559,0.009229422,726504.0,0.0,1453008.0,0.002138137
8,2D,4,Hook_1498,0.028465986,0.01426053,7915821.0,0.0,15831642.0,0.014205455999999998
8,2D,4,msdoor,0.008743763,0.004288673,2751760.0,0.0,5503520.0,0.00445509
8,2D,4,tmt_sym,0.010555983,0.00841713,726504.0,0.0,1453008.0,0.0021388529999999996
8,2D,5,Hook_1498,0.02772975,0.013575315,7915821.0,0.0,15831642.0,0.014154435000000002
8,2D,5,msdoor,0.008750677,0.004292488,2751760.0,0.0,5503520.0,0.004458189
8,2D,5,tmt_sym,0.010336399,0.008200169,726504.0,0.0,1453008.0,0.0021362299999999994
8,2D,6,Hook_1498,0.027608156,0.013451099,7915821.0,0.0,15831642.0,0.014157056999999999
8,2D,6,msdoor,0.008725882,0.004232645,2751760.0,0.0,5503520.0,0.004493237000000001
8,2D,6,tmt_sym,0.010038137,0.007899523,726504.0,0.0,1453008.0,0.0021386140000000005
8,2D,7,Hook_1498,0.027629614,0.013507366,7915821.0,0.0,15831642.0,0.014122248
8,2D,7,msdoor,0.008764029,0.004262209,2751760.0,0.0,5503520.0,0.004501819999999999
8,2D,7,tmt_sym,0.009684324,0.007541656,726504.0,0.0,1453008.0,0.0021426679999999995
8,2D,8,Hook_1498,0.027840614,0.013665199,7915821.0,0.0,15831642.0,0.014175415
8,2D,8,msdoor,0.008716106,0.004256964,2751760.0,0.0,5503520.0,0.004459141999999999
8,2D,8,tmt_sym,0.009330511,0.007194996,726504.0,0.0,1453008.0,0.0021355149999999993
8,2D,9,Hook_1498,0.028102398,0.013981581,7915821.0,0.0,15831642.0,0.014120817
8,2D,9,msdoor,0.008709908,0.004219055,2751760.0,0.0,5503520.0,0.004490853
8,2D,9,tmt_sym,0.009555817,0.007409096,726504.0,0.0,1453008.0,0.002146720999999999
8,2D_cyclic,0,Hook_1498,0.041806459,0.029010773,4002797.0,280879.0,8005594.0,0.012795685999999997
8,2D_cyclic,0,msdoor,0.013525486,0.01012063,1323668.0,77974.0,2647336.0,0.0034048559999999995
